=== Training Log Started: 2025-11-06 14:49:08.998269 ===
Run Name: STAFV2_V2
Device: cuda
Data Source: supervised_learning/dataloader/merged_windowed_datasetV2.csv
Feature Info: supervised_learning/dataloader/feature_infoV2.json
Output Directory: supervised_learning/output/STAFV2_V2
Checkpoint Directory: supervised_learning/output/STAFV2_V2/checkpoints
Plot Save Path: supervised_learning/output/STAFV2_V2/trainingresults_plot.png
Epochs: 50000, Batch Size: 128, Learning Rate: 0.0005
LR Scheduler: Step Size = 50, Gamma = 0.9
============================================================
✅ Dataset split: 261 train, 47 val
✅ Scalers fitted and saved.

✅ Model initialized with 2084004 trainable parameters.

TemporalAttentiveFusionNet(
  (seriesEmbedding): Embedding(10000, 64)
  (attn): MultiheadAttention(
    (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
  )
  (attn_norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
  (attn_fc): Linear(in_features=64, out_features=1, bias=True)
  (dropout): Dropout(p=0.5, inplace=False)
  (bn0): BatchNorm1d(433, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (fc1): Linear(in_features=433, out_features=2048, bias=True)
  (bn1): BatchNorm1d(2048, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (fc2): Linear(in_features=2048, out_features=256, bias=True)
  (bn2): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (fc3): Linear(in_features=256, out_features=32, bias=True)
  (bn3): BatchNorm1d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (fc4): Linear(in_features=32, out_features=1, bias=True)
  (relu): ReLU()
)
StepLR Scheduler: step_size = 50 , gamma = 0.9
============================================================
Starting training...

Epoch 1/50000 | LR: 0.000500 | Train RMSE: 7.93633 kWh | Val RMSE: 6.91374 kWh | Train R²: -1.194 | Val R²: -0.715 | Patience: 0/5000 | 
Epoch 2/50000 | LR: 0.000500 | Train RMSE: 7.17548 kWh | Val RMSE: 6.38185 kWh | Train R²: -0.773 | Val R²: -0.461 | Patience: 0/5000 | 
Epoch 3/50000 | LR: 0.000500 | Train RMSE: 7.26845 kWh | Val RMSE: 5.58846 kWh | Train R²: -0.333 | Val R²: -0.120 | Patience: 0/5000 | 
Epoch 4/50000 | LR: 0.000500 | Train RMSE: 5.28892 kWh | Val RMSE: 4.93514 kWh | Train R²: 0.021 | Val R²: 0.126 | Patience: 0/5000 | 
Epoch 5/50000 | LR: 0.000500 | Train RMSE: 4.36806 kWh | Val RMSE: 4.85218 kWh | Train R²: 0.310 | Val R²: 0.155 | Patience: 0/5000 | 
Epoch 6/50000 | LR: 0.000500 | Train RMSE: 6.03810 kWh | Val RMSE: 4.98453 kWh | Train R²: 0.319 | Val R²: 0.109 | Patience: 0/5000 | 
Epoch 7/50000 | LR: 0.000500 | Train RMSE: 4.37463 kWh | Val RMSE: 4.86879 kWh | Train R²: 0.282 | Val R²: 0.150 | Patience: 1/5000 | 
Epoch 8/50000 | LR: 0.000500 | Train RMSE: 4.81115 kWh | Val RMSE: 4.50892 kWh | Train R²: 0.353 | Val R²: 0.271 | Patience: 2/5000 | 
Epoch 9/50000 | LR: 0.000500 | Train RMSE: 4.83311 kWh | Val RMSE: 4.12459 kWh | Train R²: 0.395 | Val R²: 0.390 | Patience: 0/5000 | 
Epoch 10/50000 | LR: 0.000500 | Train RMSE: 4.37718 kWh | Val RMSE: 4.04325 kWh | Train R²: 0.488 | Val R²: 0.414 | Patience: 0/5000 | 
Epoch 11/50000 | LR: 0.000500 | Train RMSE: 3.83467 kWh | Val RMSE: 4.09178 kWh | Train R²: 0.522 | Val R²: 0.399 | Patience: 0/5000 | 
Epoch 12/50000 | LR: 0.000500 | Train RMSE: 5.05722 kWh | Val RMSE: 4.26200 kWh | Train R²: 0.521 | Val R²: 0.348 | Patience: 1/5000 | 
Epoch 13/50000 | LR: 0.000500 | Train RMSE: 3.80324 kWh | Val RMSE: 4.19947 kWh | Train R²: 0.486 | Val R²: 0.367 | Patience: 2/5000 | 
Epoch 14/50000 | LR: 0.000500 | Train RMSE: 5.20912 kWh | Val RMSE: 4.19201 kWh | Train R²: 0.536 | Val R²: 0.370 | Patience: 3/5000 | 
Epoch 15/50000 | LR: 0.000500 | Train RMSE: 5.45459 kWh | Val RMSE: 4.17265 kWh | Train R²: 0.540 | Val R²: 0.375 | Patience: 4/5000 | 
Epoch 16/50000 | LR: 0.000500 | Train RMSE: 4.57515 kWh | Val RMSE: 4.25497 kWh | Train R²: 0.579 | Val R²: 0.350 | Patience: 5/5000 | 
Epoch 17/50000 | LR: 0.000500 | Train RMSE: 3.94913 kWh | Val RMSE: 4.11455 kWh | Train R²: 0.565 | Val R²: 0.393 | Patience: 6/5000 | 
Epoch 18/50000 | LR: 0.000500 | Train RMSE: 3.54390 kWh | Val RMSE: 4.02943 kWh | Train R²: 0.623 | Val R²: 0.418 | Patience: 7/5000 | 
Epoch 19/50000 | LR: 0.000500 | Train RMSE: 4.16762 kWh | Val RMSE: 4.07604 kWh | Train R²: 0.634 | Val R²: 0.404 | Patience: 0/5000 | 
Epoch 20/50000 | LR: 0.000500 | Train RMSE: 3.01365 kWh | Val RMSE: 4.16700 kWh | Train R²: 0.662 | Val R²: 0.377 | Patience: 1/5000 | 
Epoch 21/50000 | LR: 0.000500 | Train RMSE: 3.49674 kWh | Val RMSE: 4.18928 kWh | Train R²: 0.653 | Val R²: 0.370 | Patience: 2/5000 | 
Epoch 22/50000 | LR: 0.000500 | Train RMSE: 3.75364 kWh | Val RMSE: 4.20294 kWh | Train R²: 0.639 | Val R²: 0.366 | Patience: 3/5000 | 
Epoch 23/50000 | LR: 0.000500 | Train RMSE: 3.34055 kWh | Val RMSE: 4.19288 kWh | Train R²: 0.673 | Val R²: 0.369 | Patience: 4/5000 | 
Epoch 24/50000 | LR: 0.000500 | Train RMSE: 3.33471 kWh | Val RMSE: 4.17576 kWh | Train R²: 0.713 | Val R²: 0.374 | Patience: 5/5000 | 
Epoch 25/50000 | LR: 0.000500 | Train RMSE: 4.02503 kWh | Val RMSE: 4.35907 kWh | Train R²: 0.712 | Val R²: 0.318 | Patience: 6/5000 | 
Epoch 26/50000 | LR: 0.000500 | Train RMSE: 3.21028 kWh | Val RMSE: 4.39168 kWh | Train R²: 0.713 | Val R²: 0.308 | Patience: 7/5000 | 
Epoch 27/50000 | LR: 0.000500 | Train RMSE: 3.90309 kWh | Val RMSE: 4.23846 kWh | Train R²: 0.716 | Val R²: 0.356 | Patience: 8/5000 | 
Epoch 28/50000 | LR: 0.000500 | Train RMSE: 2.97808 kWh | Val RMSE: 4.25292 kWh | Train R²: 0.724 | Val R²: 0.351 | Patience: 9/5000 | 
Epoch 29/50000 | LR: 0.000500 | Train RMSE: 2.70357 kWh | Val RMSE: 4.18063 kWh | Train R²: 0.753 | Val R²: 0.373 | Patience: 10/5000 | 
Epoch 30/50000 | LR: 0.000500 | Train RMSE: 3.03479 kWh | Val RMSE: 4.16773 kWh | Train R²: 0.728 | Val R²: 0.377 | Patience: 11/5000 | 
Epoch 31/50000 | LR: 0.000500 | Train RMSE: 2.81902 kWh | Val RMSE: 4.14634 kWh | Train R²: 0.783 | Val R²: 0.383 | Patience: 12/5000 | 
Epoch 32/50000 | LR: 0.000500 | Train RMSE: 3.09233 kWh | Val RMSE: 4.30181 kWh | Train R²: 0.759 | Val R²: 0.336 | Patience: 13/5000 | 
Epoch 33/50000 | LR: 0.000500 | Train RMSE: 2.62587 kWh | Val RMSE: 4.55191 kWh | Train R²: 0.756 | Val R²: 0.257 | Patience: 14/5000 | 
Epoch 34/50000 | LR: 0.000500 | Train RMSE: 3.33686 kWh | Val RMSE: 4.70363 kWh | Train R²: 0.742 | Val R²: 0.206 | Patience: 15/5000 | 
Epoch 35/50000 | LR: 0.000500 | Train RMSE: 3.11522 kWh | Val RMSE: 4.42582 kWh | Train R²: 0.759 | Val R²: 0.297 | Patience: 16/5000 | 
Epoch 36/50000 | LR: 0.000500 | Train RMSE: 3.25446 kWh | Val RMSE: 4.43858 kWh | Train R²: 0.791 | Val R²: 0.293 | Patience: 17/5000 | 
Epoch 37/50000 | LR: 0.000500 | Train RMSE: 2.85016 kWh | Val RMSE: 4.49596 kWh | Train R²: 0.808 | Val R²: 0.275 | Patience: 18/5000 | 
Epoch 38/50000 | LR: 0.000500 | Train RMSE: 2.10983 kWh | Val RMSE: 4.63621 kWh | Train R²: 0.842 | Val R²: 0.229 | Patience: 19/5000 | 
Epoch 39/50000 | LR: 0.000500 | Train RMSE: 2.27162 kWh | Val RMSE: 4.79468 kWh | Train R²: 0.829 | Val R²: 0.175 | Patience: 20/5000 | 
Epoch 40/50000 | LR: 0.000500 | Train RMSE: 3.30978 kWh | Val RMSE: 4.89329 kWh | Train R²: 0.799 | Val R²: 0.141 | Patience: 21/5000 | 
Epoch 41/50000 | LR: 0.000500 | Train RMSE: 2.53997 kWh | Val RMSE: 4.84221 kWh | Train R²: 0.818 | Val R²: 0.159 | Patience: 22/5000 | 
Epoch 42/50000 | LR: 0.000500 | Train RMSE: 2.84673 kWh | Val RMSE: 4.68641 kWh | Train R²: 0.834 | Val R²: 0.212 | Patience: 23/5000 | 
Epoch 43/50000 | LR: 0.000500 | Train RMSE: 3.23578 kWh | Val RMSE: 4.56104 kWh | Train R²: 0.826 | Val R²: 0.254 | Patience: 24/5000 | 
Epoch 44/50000 | LR: 0.000500 | Train RMSE: 3.22570 kWh | Val RMSE: 4.44945 kWh | Train R²: 0.820 | Val R²: 0.290 | Patience: 25/5000 | 
Epoch 45/50000 | LR: 0.000500 | Train RMSE: 3.00990 kWh | Val RMSE: 4.52468 kWh | Train R²: 0.769 | Val R²: 0.266 | Patience: 26/5000 | 
Epoch 46/50000 | LR: 0.000500 | Train RMSE: 2.69982 kWh | Val RMSE: 4.54687 kWh | Train R²: 0.820 | Val R²: 0.258 | Patience: 27/5000 | 
Epoch 47/50000 | LR: 0.000500 | Train RMSE: 2.97991 kWh | Val RMSE: 4.62181 kWh | Train R²: 0.817 | Val R²: 0.234 | Patience: 28/5000 | 
Epoch 48/50000 | LR: 0.000500 | Train RMSE: 3.49351 kWh | Val RMSE: 4.60537 kWh | Train R²: 0.822 | Val R²: 0.239 | Patience: 29/5000 | 
Epoch 49/50000 | LR: 0.000500 | Train RMSE: 2.36990 kWh | Val RMSE: 4.77239 kWh | Train R²: 0.823 | Val R²: 0.183 | Patience: 30/5000 | 
Epoch 50/50000 | LR: 0.000450 | Train RMSE: 3.07801 kWh | Val RMSE: 5.26447 kWh | Train R²: 0.836 | Val R²: 0.006 | Patience: 31/5000 | 
Epoch 51/50000 | LR: 0.000450 | Train RMSE: 2.30910 kWh | Val RMSE: 5.45072 kWh | Train R²: 0.793 | Val R²: -0.066 | Patience: 32/5000 | 
Epoch 52/50000 | LR: 0.000450 | Train RMSE: 3.00437 kWh | Val RMSE: 5.37211 kWh | Train R²: 0.786 | Val R²: -0.035 | Patience: 33/5000 | 
Epoch 53/50000 | LR: 0.000450 | Train RMSE: 2.35237 kWh | Val RMSE: 5.06885 kWh | Train R²: 0.833 | Val R²: 0.078 | Patience: 34/5000 | 
